tweet_id,cleaned_text,label
8YIDGNAL,africa rest world seal border u measle jennymccarthy ignorant,positif
8EMCMLEI,disneyland measle show phoenix disneyland measle outbreak come phoenix areathe maricopa,positif
FM6CH1JX,user average people complain live long release tension increase immunity boost health smd mom,positif
3OMN5PG3,user theview not funny serious actually say do nt know cdc but measle kill autism do nt,négatif
T5D96ROI,do nt hippie parent come cry healthcare system kid get fucking polio measle,négatif
HWULC5L4,sb pass meningococcal diseasepupil immunize against recommend age,positif
YT3P3HJ4,yeen big baller iain even tryna holla I be a take yo lil measle dollar walk off like model,positif
COV3PQ6A,people have nt vaccinate kid right help kid hope ya get insurance measle,négatif
V8K3C408,vaccinate folk user mother facebook update detail son tragic death pertussis,négatif
Y9NQEAZW,baltimore city health department investigate measle case,positif
JILK6OUB,vaccinate kid least research argue,négatif
FJDGT98W,over lifetime pet expose deadly infectious disease prevent infection vaccination pethealth petcare,négatif
Y2G7CWBW,roalddahl do nt want kid die unvaccinated prefer murder inside loney recluse chocalate factory,négatif
V4MT649H,bowie v prince user th last dance stop meet pedalpalooza,positif
C5GLMSAA,user kid did nt vaccination record did nt go school happen notion,négatif
AI2K44N6,flu season off early start year health official urge resident flu vaccine flu,négatif
JX76UI8F,user connecticut sen murphy want parent warn vaccine refusal risk,positif
DMDB3O4D,million people work vaccinate kid against polio that s incredible tedxkc te,négatif
RECRAC6P,user yeah I have never get immunization besides little school,positif
9DP9O3XD,user lol no ur not I m pretty sure varicella dose vaccine reaction but normal,négatif
BC5BKQLI,remember bigot worry immigrant bringing disease u child mexico get measle disney antivaccer,négatif
KBA9722B,user user user user user measle r general population,positif
ZAWJTJZR,take aback measle outbreak always obvious,positif
B6LAVIED,user average people complain live long release tension increase immunity boost health user,positif
95X8JKKZ,idk still issue guy even say wrong later vaccineurkid kidsosmart parenting parentingfail,négatif
CATKUMCZ,user user user user user user user user user user ff,positif
GMP7SBSA,user well adult choice refer parent refuse vaccinate relatively young child,négatif
Q35FPNB0,measle get spread disneyland bc dumbass do nt vaccinate kid,négatif
XYLS848C,poor santa monica baby young vaccine get measle,négatif
X9FHIA4P,idiot gt rt user bachmann v perry hpv vaccine call injection sexually transmit disease,négatif
GK942MLQ,first case measle report,positif
4K4V5GW7,not effective october over individual infect receive dos measles vaccine cdcwhistleblower,négatif
N7A7EOSF,user barack obama urge vaccination rt no repub vaccinate child,négatif
EWRX81RQ,not mom thinking measle go disneyland,positif
KISHEM3S,user user user measle,positif
FMMXP98V,user hahaha foolish child spray no effect build immunity,positif
9E4OUZST,lie cold flu risk immunity one kiss,positif
6CLNULES,doctor often yield parent request delay kid vaccine doctor commonly request parent,positif
G29B7BWX,user maher desperately misinformed many issue shock tell people not vaccinate child he jerk,négatif
G2RZQXZG,ethical eliminate antivaccine antigmo folk world would safer,négatif
KGXN4F2U,kid behind vaccine catch today answer fingertip check cdc vaccine schedule app,négatif
G845I8Y4,vaccinate child issue freedom accord rand paul fuck freedom,négatif
9318ZK7E,user thank follow differ opinion retire rn know benefit vaccine agree risk need intense study,négatif
KIE2P71Z,cure cancer inquire mind want know measles mayoclinic,positif
G1YALK13,braindamage victim swine flu vaccine win million lawsuit via user,négatif
16ZZDW9H,user majority american want vaccine require measle outbreak grow user user user,négatif
YJWP1KKZ,diane griffin prof user measle contagious need high level population immunity control,négatif
F81H50C7,user thank sharing story meningococcal disease prevent vaccine,négatif
3KGWCZZA,cada dia combo vaccine cause autism son elijah take state wife diagnose autism,négatif
7EU5C21I,memo gop measle not std abstinence not vaccination,positif
8VGYZLQV,vaccination health see june date free medical service,négatif
QF7VGASO,grateful passionate intelligent tch physician like user research create vaccine neglect disease globalhealth,négatif
BWGAGPGT,jenny talente intelligent comic actress love child wrong immunization anyone ever,négatif
O1QC1UHY,user that s awesome do nt think dr vaccine hbv make pharmaceutical company reluctant make new drug,positif
U1BYC8B8,good lord measle party really I m not go to sugar coat fucking retard,négatif
GKMX83XQ,cdc measle case january stem disney outbreak health official say people state,positif
BVYP7VKA,user user user terrific lively measle discussion sleep,positif
WOBCLL38,case measle confirm intl traveller king co visit user seattle seatac main term concourse user,positif
TNFHGGWW,not go to vaccinate kid do nt pissy no one want near stupid as people,négatif
1L2FN6DG,user user user boy nnoott vaccinate battle royale school boy attend,négatif
V3H31TSP,measle epidemic tonight user episode hope pnw parent watch dontdelayvaccinate,négatif
OW31FXSC,viral evasion measle nipah virus elude detection nice synopsis user user study,positif
G9NGJ1D1,exoticsonfridays exotic,positif
IW9HM6JN,still ca nt believe there fucking measle break jesus christ,positif
U4Y1E31D,official warn against measle party say idea virus harmless base misinformation california,négatif
8QIOTM3S,late review immunization show be nt link high risk autism cancer oh do nt say,négatif
KS0JH2WZ,user i m usually immune but stress kill immunity lol,positif
0T5ES6BB,splash fun father day note no dad harm splash war immunity day,positif
P7B9Y6MK,I m hungryme know eat stale bread measle soupuser savage,positif
5OYJUZ64,time take time measle soul happy,positif
969VDTY6,think chicken pox party bad but fool actually measle party hope kid potentially deadly disease,négatif
ZQEJLQJ6,traeday today sam houston race park free concertimmunizationsschool suppliesactivitie,positif
QN4A9DFH,glennwood medical mall liana first vaccination poor baby happy cuz do nt know what s come,négatif
ZNM05674,user user child never childhood virus vaccine work vaccinate,négatif
CAB0DBSI,user update cbsbreake health department rule measles montgomery county teen,positif
YRMC6KSW,kid die every day measle vaccine cost user raise k tonight user save k kid,négatif
MZQVKBCY,user measle case report u year past two decade antivaxxer,positif
V0XTHC6Q,take young child scooter vaccine rash bayside veterinary clinic,négatif
OR34PYNV,user protection without vaccine use synthetic gene reengineer disease resistance via user,négatif
2ISMBHFK,year flu vaccine effective expert weigh center disease control see significant,positif
QD8CCFHE,sb update child protective service provide definition immunity liability,positif
NOX606G4,hear unvaccinated kid walk around urge series rabie shoot buy garlic crucifix,négatif
226KABJZ,user user american not right public contagious disease vaccine must mandatory,négatif
UYK1KJD6,user recall x file ep amplify smallpox vaccine conspiracy meme user,positif
CMAXSDL4,reason I m still school gain immunity disease live forever,positif
EKDIDHJW,I m never go to die user average people complain live long release tension increase immunity boost health,positif
RHECY9N0,user not emphasize enough solution simple available vaccinated yes follow publichealth official measle bart,négatif
QILPNAGU,sf engross bill act require immunization against meningococcal disease certain student f,positif
L86Q2QYY,health official another measle case florida department health say confirm case measle,positif
2E3XSDAR,pa senator propose criminal immunity kid involve sex trade state lawmaker follow last year,positif
IKXL3M99,user talk philadelphia measle epidemic aacon peabody memphis,positif
OG7ZC96Y,study hpv vaccine not lead risky teen sex new study show teen receive hpv vaccine,positif
H628H2HG,user sleep dead,positif
IUJCNQ5P,user user bear n no one die measle effectiveness vaccine,négatif
YL8WKKFX,would never nurse give infant baby vaccination honestly sad thing,négatif
T0COWD9I,sb new require notice certain immunization contain trace amount mercury,positif
425UZ9YT,african nation celebrate percent drop child mortality rate due immunization,négatif
7PINN5WP,fed immigrant kid give adult dose hepatitis vaccine,positif
QOQV11HS,user go vaccination college I m deathly scared needle therefor may die,négatif
D1VG2KWL,girl health today ask vaccine shot thing like go to give disease right,positif
PDJHCBO2,user obamacare take million dollar cdc that s no vaccine thank democrat,négatif
CD3AWSKA,vaccine kill god brain uh yea get nothing nut,positif
GKH8TCVD,look serious news take disease deadly vaccinate vaccineswork,négatif
QZET6E2H,measle outbreak santa monica child center reopen scrutinize baby,positif
UY0H7HCF,pretty sure girl measle ecc roll next normally people do nt wear medical face mask,positif
03RYUCZB,well kid vaccinate do nt catch hand,négatif
FICZWYJH,student line free backtoschool vaccination,négatif
81HABMCK,did nt ever expect but follow measle,positif
S06JE0C1,user user cdc chart prof measles vaccine effective site u link,négatif
594YU842,user choose not vaccinate kid klonopin ambien make feel good,négatif
4ZBMQ741,tf buy measles gtfoh,positif
Y436SC3J,arizona cardiologist respond critic regard measle vaccine via user user user,positif
YXTLQWUC,measle case link disneyland debate over vaccination great example reverse medical progress,négatif
30X8OK8M,next time ebola outbreak government release measle vaccine but tell everyone ebola vaccine liessavelive,négatif
9M9TQY6H,state california require child receive,positif
FKFLLO0X,user safe vaccinate,négatif
4B1AYSOA,no respect parent would believe conspiracy theory over child doctor vaccinateyourkidsalready uniteblue,négatif
6X9NRJKU,thomasville mother blame immunization shot daughter autism,négatif
VD31CK4H,people california measle outbreak trace back disneyland,positif
3HWUSXHQ,vaccine prevent million infection save billion cost cdc,négatif
DYA5VII4,user canada ship vial experimental ebola vaccine un health agency ebola,positif
YQ6DE6NU,user user would claim poison vaccine immoral pathetic,négatif
2YMJFN8N,user son prepost vaccine not safe people cdcwhisleblower,négatif
34UHCKFI,swag sick nigga get measle,positif
7CZGRR15,hn vaccine cause serious reaction yet include flu vaccine baby owen story bad luck mom,négatif
W797OWUS,user user kid vaccinate,négatif
UE8CLK0L,user university study flu vaccine effectiveness claim wildly exaggerated user,négatif
