tweet_id,safe_text,label,cleaned_text
8CMP3E2B,"Look at what we 've become . A bunch of little kid . Immature , selfish , stupid little kid fighting to boost egotistical immunity.-",positif,"look 've become . bunch little kids . immature , selfish , stupid little kids fighting boost egotistical immunity.-"
KHKTJADU,"“ On average , people who complain live longer -- Releasing this tension increase immunity and boost their health. ” < user >",positif,"“ average , people complain live longer -- releasing tension increases immunity boosts health. ” < user >"
8NICJ1YV,"Measles outbreak : Vaccinate kid or find new doctor , pediatrician say < url >",négatif,"measles outbreak : vaccinate kids find new doctor , pediatrician says < url >"
PDIXL3JZ,< user > what about protecting infant ? Should people who chose not to vaccinate have lesser access ?,négatif,< user > protecting infants ? people chose vaccinate lesser access ?
T53N96E7,< user > when I initially clicked that it led me to some link about some pregnant girl who decided to vaccinate her baby ! !,positif,< user > initially clicked led link pregnant girl decided vaccinate baby ! !
NB20U2PE,Who could have guessed RT < user > Conservatives are more likely to believe that vaccine cause autism < url >,positif,could guessed rt < user > conservatives likely believe vaccines cause autism < url >
93BDY05K,"< user > Crooks , if u do n't spend any money there u leave with the measles",positif,"< user > crooks , u n't spend money u leave measles"
GR0OPTU9,"Student filmmaker find themselves drawn into the vaccine/autism fray : Student filmmaker , fro ... < url > # Carlsbad # News",positif,"student filmmakers find drawn vaccine/autism fray : student filmmakers , fro ... < url > # carlsbad # news"
H9D7ZO37,I wa given a flu # vaccine and wa experiencing complete muscle # fAilure . # storytelling # autism # life # overcoming # AgainstAllOdds,négatif,given flu # vaccine experiencing complete muscle # failure . # storytelling # autism # life # overcoming # againstallodds
LH5Z2AEP,"If Progressive Liberalism is the disease , Barack Obama may be the vaccination . He ha certainly stimulated the liberty loving immune system",positif,"progressive liberalism disease , barack obama may vaccination . certainly stimulated liberty loving immune system"
0I4OZ19J,"ACIP Updates Guidelines for Preventing Measles , Mumps , and Rubella . < url >",positif,"acip updates guidelines preventing measles , mumps , rubella . < url >"
8EYCWOY7,I 'm gon na live forever '' < user > People who complain live longer . Releasing tension increase immunity and improves overall health . '',positif,'m gon na live forever '' < user > people complain live longer . releasing tension increases immunity improves overall health . ''
7ZTJXKGQ,Thanks everyone for the concern about the measles and good wish for my borked knee . I think I just need a good night 's sleep in general : ),positif,thanks everyone concern measles good wishes borked knee . think need good night 's sleep general : )
S4J9BY47,"Vt. official urge adult to get vaccinated : BURLINGTON , Vt. ( AP ) — Vermont health official are urging adult to ... < url >",négatif,"vt. officials urge adults get vaccinated : burlington , vt. ( ap ) — vermont health officials urging adults ... < url >"
WMC76NEW,“ < user > J & amp ; J Ebola consortium get 100m euro to accelerate vaccine < url > # pharma # health ”,positif,“ < user > j & amp ; j ebola consortia gets 100m euros accelerate vaccine < url > # pharma # health ”
PSBTR7C9,MT `` < user > Adults Mostly Getting Measles < url > Sing the Vaccination song . < url >,négatif,mt `` < user > adults mostly getting measles < url > sing vaccination song . < url >
QGK3U8RM,.MMR,positif,.mmr
EJKI9IKQ,Yes ! RT < user > There 's a simple way to decrease the number of parent who choose not to vaccinate their child < url >,négatif,yes ! rt < user > 's simple way decrease number parents choose vaccinate children < url >
FXOQF6BT,`` Women in the developing world know the power of vaccine ; will walk 10 km with their child in the heat & amp ; line up `` < url >,négatif,`` women developing world know power vaccines ; walk 10 km child heat & amp ; line `` < url >
64NLJYBJ,Free Back-to-School Immunizations < url > < url >,négatif,free back-to-school immunizations < url > < url >
AVVJW2VW,< user > Some of these child are better vaccinated than American children.Ebola is only found in Africa so stop trying to associate the two,positif,< user > children better vaccinated american children.ebola found africa stop trying associate two
STK5U760,Vaccines for the furry child . ( @ Broadway Veterinary Hospital ) < url >,négatif,vaccines furry child . ( @ broadway veterinary hospital ) < url >
H4L0T5TF,< user > < user > < user > yes ! Watching abt how important it is to vaccinate the whole family with my kid !,négatif,< user > < user > < user > yes ! watching abt important vaccinate whole family kids !
MWLHW2WB,"Two unvaccinated adult in Indian River County have confirmed case of measles , health official say .",négatif,"two unvaccinated adults indian river county confirmed cases measles , health officials say ."
A0JPSTKO,Another Study Finds No Link Between MMR Vaccine and Autism < url >,négatif,another study finds link mmr vaccine autism < url >
XYMT7FYH,"Had this vaccine gone through # FauxNews wouldnt be drumming up fear # Ebola Vaccine , Ready for Test , Sat on the Shelf < url >",négatif,"vaccine gone # fauxnews wouldnt drumming fear # ebola vaccine , ready test , sat shelf < url >"
KE8QM4BF,HB1425 [ Enroll ] Immunization Records For Temporary Child Care < url >,positif,hb1425 [ enroll ] immunization records temporary child care < url >
2Z18XKQW,A # CNN commentator just said there is a measles case at Baird College . Bet people at Bard are thrilled with this .,positif,# cnn commentator said measles case baird college . bet people bard thrilled .
34KKL8ZV,“ < user > Kristin Cavallari : `` I 've read too many book '' to vaccinate my child < url > Dr Skank from the OC,négatif,“ < user > kristin cavallari : `` 've read many books '' vaccinate child < url > dr skank oc
1JKXZ0V5,"🍍🍊🌽🍈 & lt ; these yellow and orange contain beta carotene , which help promotes healthy vision , immunity & amp ; reduce risk of cancer",positif,"🍍🍊🌽🍈 & lt ; yellow oranges contain beta carotene , helps promotes healthy vision , immunity & amp ; reduce risks cancers"
J3J6WQ74,< user > Are you sure that 's not from a smallpox vaccine ? Measles vaccine is n't known to leave a scar,positif,< user > sure 's smallpox vaccine ? measles vaccine n't known leave scar
AML06IYB,USSSA 's Come Bat for Measles benefiting the American Heart Association in Lexington is quickly filling up ! Call Carrie 803.261.2698,positif,usssa 's come bat measles benefiting american heart association lexington quickly filling ! call carrie 803.261.2698
BG1P568F,"Some ppl just sit down , mix some concussion and release deadly disease into the world just to make money off the vaccine sale",négatif,"ppl sit , mix concussions release deadly disease world make money vaccine sales"
L9MHIU9N,< user > MMR shot failed always blame unvaccinated and push shot $ $ $ truth : shot do n't work,négatif,< user > mmr shots failed always blame unvaccinated push shots $ $ $ truth : shots n't work
K9K7BBHZ,"Thanks , Anti-Vaxxers . You Just Brought Back Measles in NYC . < url > via < user >",négatif,"thanks , anti-vaxxers . brought back measles nyc . < url > via < user >"
2VQNE3EC,"< user > why is everyone making such a big deal out of this . If want the measles do n't get the vaccine , if you do n't get the vaccine .",positif,"< user > everyone making big deal . want measles n't get vaccine , n't get vaccine ."
90OXYXVS,Andrew Wakefield should be charged with crime against humanity . .. seriously ! !,négatif,andrew wakefield charged crimes humanity . .. seriously ! !
PCAC64BO,What do # AntiVaxxers say to 400 kid who die daily from # measles ? Should they be happy no # vaccine access < user > < url >,négatif,# antivaxxers say 400 kids die daily # measles ? happy # vaccine access < user > < url >
EH5V27LC,Better get your kid vaccinated so they do n't catch these hand,négatif,better get kids vaccinated n't catch hands
7F2QWS4N,`` With immunization ... Diseases disappear . '' < user > < user > # RESULTSconf,négatif,`` immunizations ... diseases disappear . '' < user > < user > # resultsconf
TE000R36,Flu death are up .... Vaccinations are down . We are talking about why it 's all so worrisome to health official this morning .,négatif,flu deaths .... vaccinations . talking 's worrisome health officials morning .
OPEK9AMZ,Paul Offit ’ s Measles Crusade : Illustration by GluekitIf you look at a bar graph of measles outbreak in the United… < url >,positif,paul offit ’ measles crusade : illustration gluekitif look bar graph measles outbreaks united… < url >
E5CXI8GS,Jenny McCarthy will smoke e-cigs but wo n't vaccinate her kid . Smh . I 'm unequivocally pro both of those thing .,négatif,jenny mccarthy smoke e-cigs wo n't vaccinate kids . smh . 'm unequivocally pro things .
IK8FFY0V,I won 4.00 measles dollar on lottery last night . Spent 20.00 . Hell of a way to get rich . Lol,positif,4.00 measles dollars lottery last night . spent 20.00 . hell way get rich . lol
5Y0FSD6N,Facts About the Measles Outbreak - < url > < url >,positif,facts measles outbreak - < url > < url >
3QJ27VJM,Jenny McCarthy ha blood on her hand RT < user > Mother Warns Parents To Vaccinate After Baby ’ s Near Death < url >,positif,jenny mccarthy blood hands rt < user > mother warns parents vaccinate baby ’ near death < url >
G7SEWSO7,TIL the state of Mississippi ha the highest vaccination rate for school-aged kid in the country .,positif,til state mississippi highest vaccination rate school-aged kids country .
XGI2WTBN,< user > it 's scary to think about what other disease will make a comeback # vaccineswork,négatif,< user > 's scary think disease make comeback # vaccineswork
YUNTEXM1,San Bernardino County : Two Confirmed Measles Cases Related To Disneyland Outbreak < url >,positif,san bernardino county : two confirmed measles cases related disneyland outbreak < url >
Q69YFGZM,"Sex is known to produce health benefit such a stress reduction , weight loss , increased immunity , and improved cardiovascular functioning .",positif,"sex known produce health benefits stress reduction , weight loss , increased immunity , improved cardiovascular functioning ."
INJDXP9X,CDC : Many U.S . Adults Not Getting Key Vaccines : Many U.S. adult are skipping recommended vaccination that could ... < url >,positif,cdc : many u.s . adults getting key vaccines : many u.s. adults skipping recommended vaccinations could ... < url >
5XM5CHYW,The meaning of life : `` He wa immunized by God from catching the disease that he fought . '' < url > < url >,positif,meaning life : `` immunized god catching diseases fought . '' < url > < url >
